Symbol,Name,LastSale,MarketCap,ADR TSO,IPOyear,Sector,Industry,Summary Quote
ADM,Archer-Daniels-Midland Company,50.27,28137998997,n/a,n/a,Consumer Non-Durables,Packaged Foods,https://www.nasdaq.com/symbol/adm
AROC,"Archrock, Inc.",12.2,1578858681,n/a,n/a,Public Utilities,Natural Gas Distribution,https://www.nasdaq.com/symbol/aroc
ARNC,Arconic Inc.,22.01,10629833343,n/a,n/a,Capital Goods,Metal Fabrications,https://www.nasdaq.com/symbol/arnc
ARCO,Arcos Dorados Holdings Inc.,6.25,1305710263,n/a,2011,Consumer Services,Restaurants,https://www.nasdaq.com/symbol/arco
RCUS,"Arcus Biosciences, Inc.",13.94,619725826.5,n/a,2018,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/rcus
ARD,Ardagh Group S.A.,16.69,3943847000,n/a,2017,Consumer Durables,Containers/Packaging,https://www.nasdaq.com/symbol/ard
ASC,Ardmore Shipping Corporation,6.5,215135901.5,n/a,2013,Transportation,Marine Transportation,https://www.nasdaq.com/symbol/asc
AFC,Ares Capital Corporation,25.5,204000000,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/afc
ACRE,Ares Commercial Real Estate Corporation,13.97,400919442,n/a,2012,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/acre
ARDC,"Ares Dynamic Credit Allocation Fund, Inc.",15.53,356606708.7,n/a,2012,n/a,n/a,https://www.nasdaq.com/symbol/ardc
ARES,Ares Management L.P.,23.2,5069841364,n/a,2014,Finance,Investment Managers,https://www.nasdaq.com/symbol/ares
ARES^A,Ares Management L.P.,26.46,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ares^a
AGX,"Argan, Inc.",43,669454917,n/a,n/a,Basic Industries,Engineering & Construction,https://www.nasdaq.com/symbol/agx
ARGD,"Argo Group International Holdings, Ltd.",25.15,0,n/a,n/a,Finance,Specialty Insurers,https://www.nasdaq.com/symbol/argd
ARGO,"Argo Group International Holdings, Ltd.",63.05,2142845105,n/a,n/a,Finance,Specialty Insurers,https://www.nasdaq.com/symbol/argo
ANET,"Arista Networks, Inc.",265.86,19892625958,n/a,2014,Technology,Computer Communications Equipment,https://www.nasdaq.com/symbol/anet
AI,Arlington Asset Investment Corp,9.34,268364342.7,n/a,n/a,Finance,Finance/Investors Services,https://www.nasdaq.com/symbol/ai
AI^B,Arlington Asset Investment Corp,24.5,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ai^b
AIC,Arlington Asset Investment Corp,24.04,0,n/a,2015,Finance,Finance/Investors Services,https://www.nasdaq.com/symbol/aic
AIW,Arlington Asset Investment Corp,24.522,0,n/a,n/a,Finance,Finance/Investors Services,https://www.nasdaq.com/symbol/aiw
ARLO,"Arlo Technologies, Inc.",14.51,1077327598,n/a,2018,Consumer Non-Durables,Consumer Electronics/Appliances,https://www.nasdaq.com/symbol/arlo
AHH,"Armada Hoffler Properties, Inc.",15.11,738756110.4,n/a,2013,Finance,Real Estate,https://www.nasdaq.com/symbol/ahh
ARR,"ARMOUR Residential REIT, Inc.",22.45,944622296.7,n/a,n/a,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/arr
ARR^A,"ARMOUR Residential REIT, Inc.",25.5712,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/arr^a
ARR^B,"ARMOUR Residential REIT, Inc.",25.02,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/arr^b
AFI,"Armstrong Flooring, Inc.",18.1,466477363,n/a,2016,Consumer Non-Durables,Plastic Products,https://www.nasdaq.com/symbol/afi
AWI,Armstrong World Industries Inc,69.6,3595788439,n/a,n/a,Consumer Non-Durables,Plastic Products,https://www.nasdaq.com/symbol/awi
ARW,"Arrow Electronics, Inc.",73.72,6442310593,n/a,n/a,Consumer Non-Durables,Electronic Components,https://www.nasdaq.com/symbol/arw
AJG,Arthur J. Gallagher & Co.,74.44,13593637280,n/a,n/a,Finance,Specialty Insurers,https://www.nasdaq.com/symbol/ajg
APAM,Artisan Partners Asset Management Inc.,32.4,2493753545,n/a,2013,Finance,Investment Managers,https://www.nasdaq.com/symbol/apam
ASA,ASA Gold and Precious Metals Limited,8.87,171101457.4,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/asa
ABG,Asbury Automotive Group Inc,68.75,1399261531,n/a,2002,Consumer Durables,Automotive Aftermarket,https://www.nasdaq.com/symbol/abg
ASX,"ASE Technology Holding Co., Ltd.",4.83,10083115535,n/a,2018,Technology,Semiconductors,https://www.nasdaq.com/symbol/asx
ASGN,ASGN Incorporated,78.93,4132153779,n/a,1992,Technology,Professional Services,https://www.nasdaq.com/symbol/asgn
AHT,Ashford Hospitality Trust Inc,6.39,630131427.6,n/a,2003,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/aht
AHT^D,Ashford Hospitality Trust Inc,25.88,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/aht^d
AHT^F,Ashford Hospitality Trust Inc,23.9166,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/aht^f
AHT^G,Ashford Hospitality Trust Inc,24.15,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/aht^g
AHT^H,Ashford Hospitality Trust Inc,24.4801,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/aht^h
AHT^I,Ashford Hospitality Trust Inc,24.25,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/aht^i
ASH,Ashland Global Holdings Inc.,83.86,5235060377,n/a,n/a,Consumer Durables,Specialty Chemicals,https://www.nasdaq.com/symbol/ash
APB,"Asia Pacific Fund, Inc. (The)",13.49,139541531.3,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/apb
ASPN,"Aspen Aerogels, Inc.",4.57,109407239.6,n/a,2014,Consumer Services,RETAIL: Building Materials,https://www.nasdaq.com/symbol/aspn
AHL,Aspen Insurance Holdings Limited,41.8,2495150429,n/a,2003,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/ahl
AHL^C,Aspen Insurance Holdings Limited,25.36,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ahl^c
AHL^D,Aspen Insurance Holdings Limited,23.63,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ahl^d
ASB,Associated Banc-Corp,26,4474441088,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/asb
ASB^C,Associated Banc-Corp,25.56,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/asb^c
ASB^D,Associated Banc-Corp,23.9405,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/asb^d
ASB^E,Associated Banc-Corp,24.49,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/asb^e
AC,"Associated Capital Group, Inc.",42.55,978282963.7,n/a,2015,Finance,Investment Bankers/Brokers/Service,https://www.nasdaq.com/symbol/ac
AIZ,"Assurant, Inc.",107.95,6745592770,n/a,2004,Finance,Accident &Health Insurance,https://www.nasdaq.com/symbol/aiz
AIZP,"Assurant, Inc.",113.87,0,n/a,n/a,Finance,Accident &Health Insurance,https://www.nasdaq.com/symbol/aizp
AGO,Assured Guaranty Ltd.,42.23,4577185459,n/a,2004,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/ago
AGO^B,Assured Guaranty Ltd.,25.78,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ago^b
AGO^E,Assured Guaranty Ltd.,25.21,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ago^e
AGO^F,Assured Guaranty Ltd.,24.67,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ago^f
AZN,Astrazeneca PLC,39.57,1.00253E+11,n/a,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/azn
HOME,At Home Group Inc.,31.53,2001782631,n/a,2016,Consumer Services,Home Furnishings,https://www.nasdaq.com/symbol/home
T,AT&T Inc.,33.58,2.43858E+11,n/a,n/a,Public Utilities,Telecommunications Equipment,https://www.nasdaq.com/symbol/t
TBB,AT&T Inc.,24.97,0,n/a,2017,Public Utilities,Telecommunications Equipment,https://www.nasdaq.com/symbol/tbb
TBC,AT&T Inc.,24.76,0,n/a,2018,Public Utilities,Telecommunications Equipment,https://www.nasdaq.com/symbol/tbc
ATTO,Atento S.A.,7.5,554317920,n/a,2014,Public Utilities,Telecommunications Equipment,https://www.nasdaq.com/symbol/atto
ATH,Athene Holding Ltd.,51.66,10322335292,n/a,2016,Finance,Life Insurance,https://www.nasdaq.com/symbol/ath
ATKR,Atkore International Group Inc.,26.53,1221360045,n/a,2016,Miscellaneous,Industrial Machinery/Components,https://www.nasdaq.com/symbol/atkr
AT,Atlantic Power Corporation,2.2,245667270.2,n/a,n/a,Energy,Electric Utilities: Central,https://www.nasdaq.com/symbol/at
ATO,Atmos Energy Corporation,93.91,10442851351,n/a,n/a,Public Utilities,Oil/Gas Transmission,https://www.nasdaq.com/symbol/ato
AUO,AU Optronics Corp,4.21,4051807191,n/a,2002,Technology,Semiconductors,https://www.nasdaq.com/symbol/auo
ATHM,Autohome Inc.,77.41,9067873663,n/a,2013,Technology,EDP Services,https://www.nasdaq.com/symbol/athm
ALV,"Autoliv, Inc.",86.68,7552678905,n/a,n/a,Capital Goods,Auto Parts:O.E.M.,https://www.nasdaq.com/symbol/alv
AN,"AutoNation, Inc.",41.55,3733870474,n/a,n/a,Consumer Durables,Automotive Aftermarket,https://www.nasdaq.com/symbol/an
AZO,"AutoZone, Inc.",775.7,19968069400,n/a,n/a,Consumer Services,Other Specialty Stores,https://www.nasdaq.com/symbol/azo
AVLR,"Avalara, Inc.",34.93,2321875727,n/a,2018,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/avlr
AVB,"AvalonBay Communities, Inc.",181.15,25038322577,n/a,n/a,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/avb
AGR,"Avangrid, Inc.",47.93,14810622687,n/a,2015,Public Utilities,Electric Utilities: Central,https://www.nasdaq.com/symbol/agr
AVNS,"Avanos Medical, Inc.",68.5,3238823371,n/a,2014,Health Care,Industrial Specialties,https://www.nasdaq.com/symbol/avns
AVYA,Avaya Holdings Corp.,22.14,2434403080,n/a,n/a,Public Utilities,Telecommunications Equipment,https://www.nasdaq.com/symbol/avya
AVY,Avery Dennison Corporation,108.35,9471744851,n/a,n/a,Consumer Durables,Containers/Packaging,https://www.nasdaq.com/symbol/avy
AVH,Avianca Holdings S.A.,5.62,700383569.8,n/a,2013,Transportation,Air Freight/Delivery Services,https://www.nasdaq.com/symbol/avh
AVA,Avista Corporation,50.56,3321185280,n/a,n/a,Public Utilities,Power Generation,https://www.nasdaq.com/symbol/ava
AVP,"Avon Products, Inc.",2.2,973158718.4,n/a,n/a,Consumer Non-Durables,Package Goods/Cosmetics,https://www.nasdaq.com/symbol/avp
AVX,AVX Corporation,18.05,3045663248,n/a,n/a,Capital Goods,Electrical Products,https://www.nasdaq.com/symbol/avx
EQH,"AXA Equitable Holdings, Inc.",21.45,12033450000,n/a,2018,Finance,Specialty Insurers,https://www.nasdaq.com/symbol/eqh
AXTA,Axalta Coating Systems Ltd.,29.16,7015689606,n/a,2014,Basic Industries,Paints/Coatings,https://www.nasdaq.com/symbol/axta
AXS,Axis Capital Holdings Limited,57.71,4822125716,n/a,2003,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/axs
AXS^D,Axis Capital Holdings Limited,23.95,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/axs^d
AXS^E,Axis Capital Holdings Limited,24.05,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/axs^e
AZUL,Azul S.A.,17.79,2004909055,n/a,2017,Transportation,Air Freight/Delivery Services,https://www.nasdaq.com/symbol/azul
AZRE,Azure Power Global Limited,16.18,421064922.2,n/a,2016,Public Utilities,Electric Utilities: Central,https://www.nasdaq.com/symbol/azre
AZZ,AZZ Inc.,50.5,1314338604,n/a,n/a,Consumer Durables,Building Products,https://www.nasdaq.com/symbol/azz
BGS,"B&G Foods, Inc.",27.45,1809841388,n/a,n/a,Consumer Non-Durables,Packaged Foods,https://www.nasdaq.com/symbol/bgs
BW,Babcock,1.03,173735349.9,n/a,2015,Capital Goods,Building Products,https://www.nasdaq.com/symbol/bw
BGH,Babson Global Short Duration High Yield Fund,19.38,388721113.6,n/a,2012,n/a,n/a,https://www.nasdaq.com/symbol/bgh
BMI,"Badger Meter, Inc.",52.95,1541564167,n/a,n/a,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/bmi
BHGE,"Baker Hughes, a GE company",33.83,37192520671,n/a,2017,Energy,Metal Fabrications,https://www.nasdaq.com/symbol/bhge
BBN,BalckRock Taxable Municipal Bond Trust,21.2,1210994604,n/a,2010,n/a,n/a,https://www.nasdaq.com/symbol/bbn
BLL,Ball Corporation,43.99,15128663982,n/a,n/a,Consumer Durables,Containers/Packaging,https://www.nasdaq.com/symbol/bll
BANC,"Banc of California, Inc.",18.9,957445801.2,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/banc
BANC^D,"Banc of California, Inc.",25.85,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/banc^d
BANC^E,"Banc of California, Inc.",25.9,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/banc^e
BBVA,Banco Bilbao Viscaya Argentaria S.A.,6.3,42007685454,n/a,n/a,Finance,Commercial Banks,https://www.nasdaq.com/symbol/bbva
BBD,Banco Bradesco Sa,7.08,47390553282,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/bbd
BBDO,Banco Bradesco Sa,6.31,42236495933,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/bbdo
BCH,Banco De Chile,91.05,15773661155,n/a,n/a,Finance,Commercial Banks,https://www.nasdaq.com/symbol/bch
BLX,"Banco Latinoamericano de Comercio Exterior, S.A.",20.92,829221604.5,n/a,1992,Finance,Commercial Banks,https://www.nasdaq.com/symbol/blx
BSMX,"Banco Santander (Mexico), S.A., Institucion de Ban",7.76,10533415239,n/a,2012,Finance,Commercial Banks,https://www.nasdaq.com/symbol/bsmx
BSBR,Banco Santander Brasil SA,8.81,65867187923,n/a,2009,Finance,Commercial Banks,https://www.nasdaq.com/symbol/bsbr
BSAC,Banco Santander Chile,31.98,15066267806,n/a,n/a,Finance,Commercial Banks,https://www.nasdaq.com/symbol/bsac
SAN,"Banco Santander, S.A.",5,80680767910,n/a,n/a,Finance,Commercial Banks,https://www.nasdaq.com/symbol/san
SAN^B,"Banco Santander, S.A.",23.27,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/san^b
CIB,BanColombia S.A.,41.72,10031855610,n/a,n/a,Finance,Commercial Banks,https://www.nasdaq.com/symbol/cib
BXS,BancorpSouth Bank,32.7,3227201423,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/bxs
BAC,Bank of America Corporation,29.46,2.94183E+11,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/bac
BAC.WS.A,Bank of America Corporation,n/a,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/bac.ws.a
BAC.WS.B,Bank of America Corporation,n/a,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/bac.ws.b
BAC^A,Bank of America Corporation,25.86,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/bac^a
BAC^B,Bank of America Corporation,26,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/bac^b
BAC^C,Bank of America Corporation,25.9,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/bac^c
BAC^E,Bank of America Corporation,24.28,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/bac^e
BAC^K,Bank of America Corporation,25.5,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/bac^k
BAC^L,Bank of America Corporation,1294.25,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/bac^l
BAC^W,Bank of America Corporation,26,0,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/bac^w
BAC^Y,Bank of America Corporation,26.05,0,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/bac^y
BML^G,Bank of America Corporation,22.3141,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/bml^g
BML^H,Bank of America Corporation,22.12,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/bml^h
BML^J,Bank of America Corporation,24.5,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/bml^j
BML^L,Bank of America Corporation,24.45,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/bml^l
BOH,Bank of Hawaii Corporation,78.91,3316684280,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/boh
BMO,Bank Of Montreal,82.53,52813410108,n/a,n/a,Finance,Commercial Banks,https://www.nasdaq.com/symbol/bmo
NTB,Bank of N.T. Butterfield & Son Limited (The),51.86,2861235219,n/a,2016,Finance,Commercial Banks,https://www.nasdaq.com/symbol/ntb
BK,Bank Of New York Mellon Corporation (The),50.99,50987174491,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/bk
BK^C,Bank Of New York Mellon Corporation (The),24.71,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/bk^c
BNS,Bank of Nova Scotia (The),59.63,73448149345,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/bns
BKU,"BankUnited, Inc.",35.4,3729472411,n/a,2011,Finance,Savings Institutions,https://www.nasdaq.com/symbol/bku
BCS,Barclays PLC,8.95,38315655171,n/a,n/a,Finance,Commercial Banks,https://www.nasdaq.com/symbol/bcs
BCS^D,Barclays PLC,26.03,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/bcs^d
BBDC,"Barings BDC, Inc.",10.01,513353480.6,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/bbdc
MCI,Barings Corporate Investors,15.3244,306659679.3,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/mci
MPV,Barings Participation Investors,14.9,156353626.8,n/a,1988,Consumer Services,Miscellaneous,https://www.nasdaq.com/symbol/mpv
BNED,"Barnes & Noble Education, Inc",5.76,270239708.2,n/a,2015,Consumer Services,Other Specialty Stores,https://www.nasdaq.com/symbol/bned
BKS,"Barnes & Noble, Inc.",5.8,423504980,n/a,n/a,Consumer Services,Other Specialty Stores,https://www.nasdaq.com/symbol/bks
B,"Barnes Group, Inc.",71.03,3636257258,n/a,n/a,Capital Goods,Metal Fabrications,https://www.nasdaq.com/symbol/b
ABX,Barrick Gold Corporation,11.08,12932119083,n/a,n/a,Basic Industries,Precious Metals,https://www.nasdaq.com/symbol/abx
BAS,"Basic Energy Services, Inc.",9.99,264442792.5,n/a,2005,Energy,Oilfield Services/Equipment,https://www.nasdaq.com/symbol/bas
BHC,Bausch Health Companies Inc.,25.67,8974610530,n/a,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/bhc
BAX,Baxter International Inc.,77.09,41186569255,n/a,n/a,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/bax
BTE,Baytex Energy Corp,2.91,1610843176,n/a,n/a,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/bte
BBT,BB&T Corporation,48.54,37591651410,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/bbt
BBT^D,BB&T Corporation,25.22,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/bbt^d
BBT^E,BB&T Corporation,24.91,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/bbt^e
BBT^F,BB&T Corporation,24.37,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/bbt^f
BBT^G,BB&T Corporation,24.5,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/bbt^g
BBT^H,BB&T Corporation,25.06,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/bbt^h
BFR,BBVA Banco Frances S.A.,11.67,2383245988,n/a,n/a,Finance,Commercial Banks,https://www.nasdaq.com/symbol/bfr
BBX,BBX Capital Corporation,7.42,721478090.5,n/a,2017,Finance,Real Estate,https://www.nasdaq.com/symbol/bbx
BCE,"BCE, Inc.",40.52,36387314753,n/a,n/a,Public Utilities,Telecommunications Equipment,https://www.nasdaq.com/symbol/bce
BZH,"Beazer Homes USA, Inc.",10.5,353578281,n/a,1994,Capital Goods,Homebuilding,https://www.nasdaq.com/symbol/bzh
BDX,"Becton, Dickinson and Company",261,69834092814,n/a,n/a,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/bdx
BDXA,"Becton, Dickinson and Company",65.36,0,n/a,n/a,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/bdxa
BDC,Belden Inc,71.41,2901976576,n/a,n/a,Basic Industries,Telecommunications Equipment,https://www.nasdaq.com/symbol/bdc
BDC^B,Belden Inc,94.6,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/bdc^b
BXE,Bellatrix Exploration Ltd,1.06,65468752.44,n/a,n/a,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/bxe
BEL,Belmond Ltd.,18.25,1878997425,n/a,n/a,Consumer Services,Hotels/Resorts,https://www.nasdaq.com/symbol/bel
BMS,"Bemis Company, Inc.",48.6,4423343920,n/a,n/a,Consumer Durables,Containers/Packaging,https://www.nasdaq.com/symbol/bms
BHE,"Benchmark Electronics, Inc.",23.4,1090110575,n/a,n/a,Technology,Electrical Products,https://www.nasdaq.com/symbol/bhe
BRK.A,Berkshire Hathaway Inc.,n/a,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/brk.a
BRK.B,Berkshire Hathaway Inc.,n/a,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/brk.b
BHLB,"Berkshire Hills Bancorp, Inc.",40.7,1848745363,n/a,n/a,Finance,Banks,https://www.nasdaq.com/symbol/bhlb
BERY,"Berry Global Group, Inc.",48.39,6377802000,n/a,2012,Consumer Non-Durables,Plastic Products,https://www.nasdaq.com/symbol/bery
BBY,"Best Buy Co., Inc.",79.36,21788887565,n/a,n/a,Consumer Services,Consumer Electronics/Video Chains,https://www.nasdaq.com/symbol/bby
BSTI,BEST Inc.,5.92,2291632000,n/a,2017,Transportation,Trucking Freight/Courier Services,https://www.nasdaq.com/symbol/bsti
BHP,BHP Billiton Limited,49.84,1.32663E+11,n/a,n/a,Basic Industries,Precious Metals,https://www.nasdaq.com/symbol/bhp
BBL,BHP Billiton plc,43.98,1.17064E+11,n/a,n/a,Energy,Coal Mining,https://www.nasdaq.com/symbol/bbl
BIG,"Big Lots, Inc.",41.79,1672985965,n/a,n/a,Consumer Services,Department/Specialty Retail Stores,https://www.nasdaq.com/symbol/big
BH,Biglari Holdings Inc.,181.35,374982110.1,n/a,2018,Consumer Services,Restaurants,https://www.nasdaq.com/symbol/bh
BH.A,Biglari Holdings Inc.,n/a,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/bh.a
BHVN,Biohaven Pharmaceutical Holding Company Ltd.,37.55,1506803659,n/a,2017,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/bhvn
BIO,"Bio-Rad Laboratories, Inc.",312.99,9338072300,n/a,n/a,Capital Goods,Biotechnology: Laboratory Analytical Instruments,https://www.nasdaq.com/symbol/bio
BIO.B,"Bio-Rad Laboratories, Inc.",n/a,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/bio.b
BITA,Bitauto Holdings Limited,23,1673019218,n/a,2010,Technology,EDP Services,https://www.nasdaq.com/symbol/bita
BJ,"BJ&#39;s Wholesale Club Holdings, Inc.",26.78,3626917807,n/a,2018,Consumer Services,Department/Specialty Retail Stores,https://www.nasdaq.com/symbol/bj
